,0,1,2,3,4,5,6,7,8,9,10,11,12
10816,24,21,22.0,15.0,19.0,17.0,10.0,9.0,,,,,
10817,17,19,20.0,22.0,21.0,24.0,,,,,,,
10818,18,16,10.0,9.0,8.0,6.0,,,,,,,
10819,13,12,11.0,14.0,15.0,10.0,16.0,,,,,,
10820,15,22,20.0,19.0,17.0,16.0,10.0,9.0,5.0,6.0,2.0,,
10821,22,23,14.0,11.0,10.0,9.0,8.0,6.0,2.0,1.0,3.0,,
10822,1,3,4.0,11.0,10.0,15.0,,,,,,,
10823,10,15,19.0,17.0,16.0,18.0,7.0,,,,,,
10824,4,11,14.0,23.0,24.0,21.0,22.0,20.0,,,,,
10825,20,22,21.0,24.0,13.0,12.0,3.0,4.0,5.0,6.0,2.0,,
10826,21,20,18.0,16.0,17.0,10.0,11.0,12.0,3.0,4.0,5.0,,
10827,19,20,21.0,24.0,23.0,22.0,15.0,10.0,9.0,5.0,6.0,2.0,1.0
10828,22,23,14.0,11.0,12.0,3.0,4.0,5.0,6.0,,,,
10829,6,5,9.0,8.0,16.0,10.0,15.0,19.0,20.0,21.0,,,
10830,22,15,14.0,11.0,4.0,5.0,9.0,8.0,,,,,
10831,11,10,17.0,19.0,20.0,21.0,22.0,,,,,,
10832,14,11,4.0,5.0,9.0,10.0,15.0,19.0,20.0,18.0,7.0,,
10833,22,15,19.0,17.0,10.0,9.0,5.0,4.0,11.0,12.0,3.0,1.0,
10834,16,10,17.0,19.0,20.0,21.0,,,,,,,
10835,24,21,20.0,19.0,15.0,14.0,11.0,10.0,9.0,8.0,6.0,,
10836,20,18,16.0,17.0,19.0,15.0,10.0,11.0,12.0,,,,
10837,8,7,18.0,16.0,10.0,15.0,14.0,23.0,24.0,13.0,,,
10838,22,15,14.0,11.0,10.0,9.0,5.0,4.0,3.0,,,,
10839,21,20,19.0,15.0,14.0,11.0,12.0,3.0,1.0,2.0,6.0,,
10840,6,5,4.0,11.0,10.0,15.0,22.0,23.0,24.0,13.0,,,
10841,2,6,5.0,9.0,10.0,,,,,,,,
10842,22,21,20.0,19.0,15.0,14.0,11.0,10.0,9.0,5.0,6.0,2.0,1.0
10843,24,23,22.0,15.0,14.0,11.0,10.0,16.0,8.0,9.0,,,
10844,14,23,24.0,13.0,12.0,11.0,4.0,5.0,6.0,,,,
10845,19,17,16.0,10.0,15.0,22.0,23.0,24.0,13.0,12.0,3.0,1.0,
10846,5,9,10.0,15.0,14.0,11.0,12.0,,,,,,
10847,5,9,10.0,17.0,16.0,18.0,20.0,22.0,23.0,24.0,21.0,,
10848,5,4,11.0,14.0,15.0,10.0,17.0,16.0,18.0,20.0,,,
10849,21,20,22.0,15.0,19.0,17.0,10.0,11.0,4.0,5.0,6.0,,
10850,22,15,19.0,17.0,10.0,16.0,8.0,9.0,5.0,4.0,3.0,1.0,
10851,24,21,22.0,15.0,10.0,16.0,17.0,,,,,,
10852,21,20,22.0,15.0,10.0,16.0,18.0,7.0,8.0,9.0,5.0,,
10853,15,22,20.0,18.0,7.0,8.0,6.0,2.0,,,,,
10854,2,6,5.0,9.0,8.0,7.0,18.0,20.0,19.0,15.0,22.0,,
10855,14,23,22.0,15.0,19.0,20.0,21.0,,,,,,
10856,10,9,5.0,4.0,11.0,12.0,13.0,,,,,,
10857,2,6,8.0,7.0,18.0,16.0,10.0,17.0,19.0,20.0,21.0,22.0,
10858,8,16,10.0,17.0,19.0,15.0,22.0,21.0,24.0,23.0,,,
10859,1,3,4.0,5.0,9.0,10.0,17.0,19.0,20.0,21.0,,,
10860,16,18,20.0,19.0,15.0,22.0,21.0,24.0,,,,,
10861,6,5,9.0,10.0,15.0,22.0,20.0,21.0,,,,,
10862,1,2,6.0,8.0,16.0,10.0,11.0,14.0,15.0,19.0,17.0,,
10863,24,21,22.0,20.0,18.0,16.0,17.0,,,,,,
10864,12,3,4.0,11.0,10.0,16.0,17.0,19.0,20.0,18.0,7.0,,
10865,6,5,4.0,11.0,14.0,15.0,22.0,21.0,20.0,,,,
10866,5,6,8.0,16.0,10.0,15.0,14.0,23.0,22.0,,,,
10867,20,18,16.0,10.0,15.0,,,,,,,,
10868,6,8,16.0,17.0,19.0,15.0,22.0,21.0,24.0,23.0,,,
10869,2,6,5.0,9.0,8.0,16.0,10.0,11.0,14.0,15.0,19.0,,
10870,23,14,15.0,22.0,21.0,20.0,18.0,16.0,8.0,6.0,,,
10871,2,6,5.0,9.0,8.0,16.0,10.0,15.0,19.0,,,,
10872,17,19,15.0,22.0,23.0,24.0,13.0,,,,,,
10873,1,3,4.0,11.0,10.0,17.0,16.0,18.0,20.0,19.0,,,
10874,22,23,24.0,21.0,20.0,19.0,17.0,16.0,8.0,,,,
10875,24,21,20.0,18.0,16.0,10.0,9.0,5.0,6.0,,,,
10876,5,9,10.0,15.0,14.0,23.0,24.0,21.0,22.0,20.0,,,
10877,13,24,23.0,22.0,21.0,20.0,,,,,,,
10878,1,3,4.0,5.0,9.0,8.0,16.0,18.0,20.0,19.0,17.0,,
10879,1,3,12.0,11.0,10.0,15.0,19.0,17.0,16.0,18.0,20.0,,
10880,20,22,15.0,19.0,17.0,16.0,10.0,9.0,8.0,6.0,5.0,,
10881,2,6,5.0,4.0,11.0,14.0,15.0,10.0,16.0,18.0,20.0,,
10882,19,15,14.0,23.0,22.0,21.0,20.0,18.0,7.0,8.0,6.0,2.0,1.0
10883,20,22,23.0,14.0,15.0,19.0,17.0,16.0,8.0,6.0,2.0,1.0,
10884,10,11,14.0,23.0,24.0,13.0,,,,,,,
10885,19,20,22.0,15.0,10.0,11.0,4.0,5.0,9.0,8.0,6.0,2.0,1.0
10886,22,15,10.0,11.0,4.0,5.0,6.0,8.0,,,,,
10887,24,21,22.0,15.0,10.0,17.0,16.0,,,,,,
10888,6,8,7.0,18.0,20.0,19.0,17.0,16.0,10.0,11.0,14.0,23.0,24.0
10889,14,23,22.0,20.0,19.0,17.0,16.0,8.0,6.0,2.0,,,
10890,2,6,5.0,9.0,10.0,16.0,17.0,19.0,15.0,14.0,23.0,22.0,
10891,21,22,20.0,19.0,15.0,10.0,9.0,5.0,4.0,3.0,1.0,,
10892,24,21,20.0,19.0,17.0,10.0,16.0,8.0,,,,,
10893,1,2,6.0,5.0,9.0,10.0,11.0,14.0,23.0,22.0,15.0,19.0,20.0
10894,14,15,19.0,20.0,18.0,7.0,8.0,,,,,,
10895,18,20,21.0,22.0,23.0,14.0,15.0,,,,,,
10896,3,4,11.0,14.0,15.0,19.0,17.0,16.0,8.0,7.0,,,
10897,17,10,9.0,8.0,7.0,,,,,,,,
10898,24,23,22.0,15.0,14.0,11.0,10.0,16.0,8.0,9.0,5.0,6.0,
10899,14,15,10.0,17.0,19.0,20.0,18.0,7.0,,,,,
10900,7,18,20.0,22.0,23.0,14.0,11.0,12.0,3.0,,,,
10901,6,8,7.0,18.0,16.0,17.0,19.0,15.0,14.0,23.0,24.0,,
10902,6,5,4.0,11.0,10.0,16.0,18.0,20.0,21.0,24.0,,,
10903,6,2,1.0,3.0,4.0,11.0,14.0,,,,,,
10904,1,3,4.0,11.0,12.0,13.0,24.0,21.0,20.0,19.0,15.0,22.0,
10905,13,12,11.0,14.0,15.0,10.0,9.0,,,,,,
10906,2,6,8.0,16.0,10.0,,,,,,,,
10907,20,22,15.0,19.0,17.0,16.0,8.0,6.0,5.0,4.0,3.0,1.0,
10908,5,4,3.0,12.0,11.0,14.0,15.0,19.0,20.0,,,,
10909,19,20,21.0,24.0,13.0,12.0,11.0,4.0,3.0,1.0,2.0,,
10910,12,11,10.0,15.0,19.0,17.0,16.0,18.0,20.0,,,,
10911,9,10,16.0,8.0,6.0,,,,,,,,
10912,21,24,23.0,14.0,15.0,22.0,20.0,18.0,7.0,8.0,6.0,,
10913,19,20,21.0,22.0,15.0,10.0,11.0,12.0,,,,,
10914,5,4,11.0,14.0,15.0,19.0,17.0,10.0,16.0,18.0,20.0,,
10915,1,2,6.0,8.0,9.0,10.0,15.0,19.0,20.0,21.0,24.0,23.0,22.0
10916,19,15,14.0,23.0,22.0,21.0,24.0,13.0,,,,,
10917,6,8,9.0,10.0,17.0,19.0,15.0,14.0,23.0,24.0,,,
10918,22,15,14.0,23.0,24.0,13.0,12.0,11.0,4.0,,,,
10919,23,14,15.0,19.0,20.0,18.0,16.0,10.0,9.0,8.0,6.0,,
10920,13,12,11.0,10.0,9.0,,,,,,,,
10921,6,2,1.0,3.0,4.0,11.0,10.0,17.0,19.0,15.0,22.0,,
10922,11,14,15.0,22.0,21.0,,,,,,,,
10923,3,1,2.0,6.0,5.0,9.0,8.0,7.0,,,,,
10924,2,1,3.0,4.0,5.0,6.0,8.0,16.0,18.0,20.0,19.0,15.0,22.0
10925,4,5,6.0,8.0,16.0,18.0,,,,,,,
10926,21,24,23.0,14.0,11.0,10.0,16.0,8.0,6.0,,,,
10927,24,21,22.0,23.0,14.0,11.0,4.0,5.0,6.0,,,,
10928,3,12,13.0,24.0,21.0,20.0,18.0,7.0,8.0,,,,
10929,19,20,21.0,22.0,15.0,10.0,9.0,8.0,6.0,5.0,4.0,3.0,1.0
10930,18,20,19.0,15.0,10.0,11.0,12.0,13.0,,,,,
10931,24,13,12.0,3.0,4.0,11.0,10.0,9.0,5.0,6.0,8.0,,
10932,6,5,4.0,11.0,14.0,15.0,10.0,16.0,17.0,19.0,20.0,21.0,24.0
10933,17,10,15.0,22.0,23.0,24.0,13.0,12.0,3.0,1.0,,,
10934,22,15,10.0,17.0,19.0,20.0,18.0,16.0,8.0,9.0,5.0,6.0,2.0
10935,8,9,10.0,11.0,14.0,15.0,22.0,21.0,,,,,
10936,7,8,16.0,10.0,15.0,22.0,23.0,24.0,13.0,12.0,,,
10937,22,15,19.0,20.0,18.0,16.0,8.0,9.0,5.0,4.0,3.0,1.0,2.0
10938,21,24,23.0,,,,,,,,,,
10939,1,2,6.0,8.0,9.0,5.0,4.0,11.0,14.0,15.0,19.0,20.0,
10940,4,5,9.0,8.0,7.0,18.0,20.0,21.0,22.0,,,,
10941,15,19,20.0,21.0,24.0,23.0,14.0,11.0,4.0,3.0,1.0,,
10942,21,20,19.0,17.0,10.0,9.0,5.0,6.0,8.0,,,,
10943,13,12,3.0,1.0,2.0,6.0,5.0,9.0,8.0,7.0,,,
10944,5,9,8.0,16.0,17.0,19.0,20.0,21.0,,,,,
10945,18,20,22.0,15.0,10.0,11.0,4.0,,,,,,
10946,1,3,12.0,11.0,10.0,16.0,8.0,7.0,18.0,20.0,22.0,15.0,19.0
10947,19,20,21.0,22.0,15.0,10.0,9.0,5.0,6.0,2.0,1.0,,
10948,6,5,4.0,11.0,10.0,15.0,22.0,23.0,24.0,,,,
10949,22,20,18.0,16.0,10.0,9.0,5.0,6.0,2.0,1.0,3.0,,
10950,22,21,20.0,19.0,17.0,10.0,16.0,8.0,6.0,,,,
10951,19,20,18.0,16.0,17.0,10.0,11.0,4.0,5.0,6.0,2.0,,
10952,24,23,22.0,15.0,10.0,17.0,16.0,18.0,7.0,8.0,,,
10953,9,8,16.0,10.0,15.0,14.0,,,,,,,
10954,5,6,8.0,9.0,10.0,15.0,14.0,23.0,24.0,21.0,20.0,,
10955,23,24,21.0,22.0,15.0,10.0,9.0,5.0,6.0,,,,
10956,8,9,10.0,17.0,19.0,20.0,22.0,21.0,,,,,
10957,14,23,24.0,21.0,20.0,18.0,16.0,8.0,,,,,
10958,23,22,15.0,19.0,20.0,18.0,16.0,10.0,9.0,8.0,6.0,,
10959,8,16,17.0,19.0,15.0,22.0,20.0,21.0,,,,,
10960,24,21,20.0,19.0,15.0,14.0,11.0,10.0,17.0,16.0,8.0,6.0,
10961,1,3,4.0,11.0,14.0,23.0,22.0,15.0,,,,,
10962,16,17,19.0,20.0,22.0,21.0,,,,,,,
10963,12,13,24.0,21.0,20.0,19.0,15.0,10.0,9.0,8.0,7.0,,
10964,9,10,11.0,12.0,13.0,,,,,,,,
10965,2,1,3.0,4.0,11.0,10.0,15.0,14.0,23.0,22.0,20.0,,
10966,15,19,20.0,18.0,16.0,8.0,6.0,5.0,4.0,3.0,1.0,,
10967,22,15,19.0,17.0,16.0,10.0,11.0,4.0,5.0,6.0,2.0,,
10968,8,16,10.0,9.0,5.0,4.0,11.0,12.0,,,,,
10969,3,4,5.0,6.0,8.0,16.0,,,,,,,
10970,6,5,4.0,3.0,12.0,11.0,14.0,23.0,22.0,21.0,24.0,,
10971,1,3,12.0,13.0,24.0,23.0,14.0,15.0,10.0,,,,
10972,7,8,16.0,18.0,20.0,22.0,21.0,24.0,23.0,,,,
10973,22,15,19.0,20.0,18.0,16.0,17.0,10.0,9.0,5.0,6.0,,
10974,21,24,23.0,14.0,15.0,10.0,9.0,5.0,4.0,,,,
10975,24,23,22.0,15.0,19.0,20.0,18.0,7.0,8.0,,,,
10976,6,5,4.0,11.0,10.0,15.0,22.0,21.0,20.0,,,,
10977,4,5,,,,,,,,,,,
10978,20,21,22.0,23.0,14.0,11.0,12.0,3.0,4.0,5.0,6.0,2.0,1.0
10979,1,3,12.0,11.0,10.0,17.0,16.0,8.0,7.0,18.0,20.0,22.0,
10980,19,20,22.0,15.0,10.0,9.0,5.0,6.0,2.0,,,,
10981,2,1,3.0,4.0,11.0,14.0,15.0,22.0,20.0,19.0,,,
10982,8,9,10.0,15.0,14.0,23.0,22.0,21.0,,,,,
10983,22,21,20.0,19.0,15.0,10.0,16.0,18.0,7.0,8.0,6.0,2.0,
10984,21,24,23.0,14.0,15.0,10.0,16.0,8.0,,,,,
10985,13,12,11.0,14.0,23.0,22.0,20.0,,,,,,
10986,4,5,9.0,10.0,11.0,14.0,15.0,19.0,20.0,,,,
10987,6,8,9.0,10.0,16.0,18.0,20.0,19.0,15.0,14.0,23.0,,
10988,6,8,7.0,18.0,16.0,10.0,11.0,14.0,23.0,24.0,,,
10989,21,20,19.0,15.0,10.0,9.0,5.0,6.0,,,,,
10990,20,18,7.0,8.0,16.0,17.0,19.0,15.0,10.0,11.0,4.0,3.0,1.0
10991,2,6,5.0,4.0,11.0,14.0,15.0,19.0,20.0,,,,
10992,3,4,11.0,10.0,17.0,19.0,15.0,22.0,,,,,
10993,23,22,20.0,19.0,15.0,10.0,11.0,4.0,5.0,6.0,,,
10994,16,17,19.0,20.0,22.0,23.0,24.0,13.0,,,,,
10995,15,10,9.0,5.0,4.0,3.0,12.0,13.0,,,,,
10996,8,6,5.0,9.0,10.0,11.0,12.0,13.0,24.0,,,,
10997,18,20,19.0,15.0,10.0,11.0,12.0,3.0,1.0,,,,
10998,22,23,24.0,21.0,20.0,19.0,17.0,10.0,11.0,4.0,3.0,1.0,
10999,8,7,18.0,16.0,10.0,11.0,4.0,3.0,12.0,,,,
11000,2,6,8.0,16.0,17.0,10.0,11.0,12.0,13.0,24.0,21.0,22.0,
11001,4,5,9.0,8.0,7.0,18.0,20.0,,,,,,
11002,8,6,5.0,4.0,11.0,14.0,15.0,22.0,23.0,24.0,,,
11003,22,23,14.0,11.0,10.0,16.0,18.0,7.0,8.0,6.0,2.0,,
11004,7,8,6.0,5.0,9.0,10.0,15.0,,,,,,
11005,5,6,8.0,9.0,10.0,15.0,22.0,23.0,24.0,21.0,20.0,,
11006,20,21,24.0,23.0,22.0,15.0,14.0,11.0,12.0,3.0,1.0,,
11007,8,16,17.0,10.0,11.0,4.0,3.0,12.0,13.0,24.0,,,
11008,18,16,10.0,11.0,4.0,5.0,9.0,,,,,,
11009,6,8,16.0,17.0,10.0,15.0,22.0,23.0,,,,,
11010,1,2,6.0,8.0,9.0,10.0,11.0,14.0,15.0,22.0,21.0,20.0,19.0
11011,1,2,6.0,8.0,16.0,10.0,15.0,22.0,23.0,24.0,21.0,20.0,19.0
11012,7,8,9.0,10.0,16.0,18.0,20.0,22.0,23.0,,,,
11013,7,8,9.0,10.0,15.0,19.0,20.0,22.0,23.0,24.0,13.0,,
11014,1,2,6.0,5.0,9.0,10.0,15.0,14.0,23.0,22.0,21.0,,
11015,1,2,6.0,5.0,4.0,11.0,10.0,15.0,22.0,20.0,19.0,,
11016,17,16,10.0,9.0,8.0,6.0,2.0,1.0,,,,,
11017,7,18,20.0,22.0,23.0,24.0,13.0,,,,,,
11018,1,2,6.0,5.0,9.0,10.0,16.0,17.0,19.0,15.0,,,
11019,22,23,14.0,11.0,4.0,5.0,9.0,,,,,,
11020,4,5,9.0,8.0,16.0,10.0,17.0,19.0,20.0,21.0,,,
11021,21,22,15.0,14.0,11.0,4.0,5.0,,,,,,
11022,1,3,12.0,11.0,10.0,9.0,5.0,,,,,,
11023,24,13,12.0,3.0,4.0,5.0,9.0,10.0,16.0,18.0,7.0,8.0,6.0
11024,2,6,5.0,9.0,10.0,16.0,17.0,19.0,20.0,22.0,,,
11025,2,1,3.0,12.0,11.0,10.0,15.0,19.0,17.0,16.0,18.0,20.0,22.0
11026,20,19,15.0,22.0,23.0,14.0,11.0,4.0,3.0,1.0,2.0,,
11027,6,5,9.0,10.0,16.0,17.0,19.0,15.0,14.0,11.0,12.0,13.0,24.0
11028,6,5,9.0,10.0,16.0,17.0,19.0,20.0,,,,,
11029,7,18,20.0,21.0,22.0,15.0,10.0,11.0,12.0,3.0,,,
11030,19,20,18.0,7.0,8.0,9.0,5.0,6.0,,,,,
11031,10,9,5.0,,,,,,,,,,
11032,17,19,20.0,22.0,15.0,14.0,11.0,4.0,3.0,1.0,,,
11033,10,16,18.0,,,,,,,,,,
11034,24,21,22.0,23.0,14.0,11.0,4.0,3.0,1.0,,,,
11035,1,3,4.0,5.0,9.0,8.0,16.0,17.0,10.0,15.0,14.0,23.0,22.0
11036,19,15,14.0,11.0,10.0,9.0,5.0,6.0,2.0,,,,
11037,2,6,5.0,9.0,8.0,7.0,18.0,20.0,,,,,
11038,8,7,18.0,20.0,22.0,15.0,14.0,23.0,,,,,
11039,6,5,4.0,11.0,12.0,13.0,24.0,21.0,22.0,,,,
11040,23,22,15.0,19.0,20.0,18.0,7.0,8.0,6.0,,,,
11041,2,6,8.0,7.0,18.0,16.0,17.0,19.0,15.0,,,,
11042,4,11,14.0,23.0,22.0,20.0,18.0,,,,,,
11043,7,18,20.0,21.0,22.0,23.0,24.0,13.0,12.0,11.0,14.0,,
11044,22,20,19.0,15.0,10.0,9.0,8.0,6.0,2.0,1.0,3.0,,
11045,3,4,5.0,6.0,8.0,16.0,17.0,19.0,15.0,,,,
11046,3,1,2.0,6.0,8.0,16.0,17.0,10.0,15.0,,,,
11047,12,11,10.0,17.0,16.0,8.0,7.0,18.0,20.0,,,,
11048,21,20,19.0,15.0,14.0,11.0,10.0,17.0,16.0,8.0,6.0,,
11049,5,4,11.0,10.0,17.0,16.0,18.0,20.0,,,,,
11050,15,10,9.0,5.0,6.0,8.0,,,,,,,
11051,11,14,15.0,10.0,17.0,16.0,18.0,20.0,21.0,,,,
11052,3,12,13.0,24.0,21.0,22.0,,,,,,,
11053,6,5,4.0,3.0,12.0,11.0,10.0,15.0,22.0,21.0,24.0,,
11054,8,7,18.0,16.0,10.0,15.0,22.0,23.0,24.0,13.0,,,
11055,22,23,24.0,13.0,12.0,3.0,4.0,5.0,6.0,2.0,,,
11056,21,22,20.0,18.0,16.0,10.0,11.0,12.0,3.0,1.0,,,
11057,15,14,23.0,22.0,20.0,19.0,17.0,16.0,8.0,6.0,2.0,,
11058,18,20,22.0,15.0,19.0,17.0,10.0,11.0,12.0,,,,
11059,2,6,8.0,16.0,10.0,11.0,12.0,13.0,24.0,21.0,20.0,22.0,
11060,16,17,10.0,15.0,19.0,20.0,22.0,21.0,24.0,,,,
11061,23,14,11.0,10.0,15.0,22.0,20.0,18.0,16.0,8.0,,,
11062,8,16,17.0,10.0,11.0,14.0,15.0,,,,,,
11063,12,3,4.0,11.0,10.0,17.0,,,,,,,
11064,5,6,2.0,1.0,3.0,12.0,13.0,24.0,23.0,22.0,20.0,,
11065,24,23,22.0,15.0,10.0,17.0,19.0,20.0,18.0,16.0,8.0,6.0,
11066,2,6,5.0,9.0,8.0,16.0,18.0,20.0,21.0,22.0,,,
11067,24,23,14.0,15.0,10.0,16.0,8.0,9.0,5.0,6.0,,,
11068,16,17,10.0,11.0,12.0,13.0,,,,,,,
11069,20,22,15.0,10.0,16.0,18.0,7.0,8.0,6.0,,,,
11070,23,14,11.0,10.0,17.0,19.0,20.0,18.0,16.0,,,,
11071,20,22,15.0,19.0,17.0,16.0,10.0,9.0,5.0,4.0,,,
11072,1,3,4.0,5.0,9.0,8.0,7.0,18.0,20.0,21.0,,,
11073,6,8,9.0,10.0,17.0,19.0,20.0,21.0,22.0,23.0,,,
11074,24,21,22.0,20.0,18.0,7.0,8.0,,,,,,
11075,21,22,23.0,14.0,15.0,10.0,9.0,5.0,6.0,2.0,1.0,,
11076,5,6,8.0,9.0,10.0,11.0,14.0,15.0,22.0,21.0,,,
11077,2,6,8.0,16.0,18.0,20.0,19.0,17.0,10.0,11.0,14.0,23.0,22.0
11078,1,2,6.0,5.0,4.0,11.0,12.0,13.0,24.0,23.0,22.0,15.0,19.0
11079,3,4,5.0,6.0,8.0,9.0,,,,,,,
11080,15,19,20.0,18.0,16.0,17.0,10.0,9.0,5.0,6.0,2.0,,
11081,2,6,8.0,7.0,18.0,16.0,17.0,19.0,15.0,14.0,,,
11082,10,15,22.0,20.0,19.0,,,,,,,,
11083,21,22,20.0,19.0,17.0,10.0,16.0,8.0,9.0,5.0,4.0,,
11084,9,5,4.0,11.0,14.0,15.0,22.0,21.0,24.0,,,,
11085,7,18,16.0,17.0,10.0,15.0,22.0,23.0,24.0,,,,
11086,16,17,19.0,20.0,21.0,24.0,23.0,,,,,,
11087,21,20,19.0,17.0,10.0,11.0,4.0,5.0,9.0,,,,
11088,2,1,3.0,4.0,11.0,14.0,23.0,22.0,15.0,19.0,,,
11089,14,23,22.0,20.0,18.0,16.0,17.0,10.0,9.0,8.0,7.0,,
11090,1,3,4.0,5.0,6.0,8.0,9.0,10.0,15.0,19.0,20.0,21.0,22.0
11091,4,5,6.0,8.0,9.0,10.0,15.0,19.0,20.0,,,,
11092,22,21,24.0,13.0,12.0,11.0,4.0,3.0,,,,,
11093,24,21,20.0,22.0,23.0,14.0,11.0,10.0,16.0,8.0,,,
11094,24,13,12.0,11.0,10.0,15.0,,,,,,,
11095,22,21,24.0,23.0,14.0,11.0,10.0,16.0,8.0,9.0,5.0,6.0,2.0
11096,23,14,11.0,10.0,17.0,19.0,,,,,,,
11097,1,3,4.0,11.0,10.0,16.0,17.0,19.0,15.0,22.0,20.0,,
11098,6,5,9.0,8.0,7.0,18.0,20.0,22.0,21.0,,,,
11099,8,9,10.0,17.0,19.0,15.0,22.0,21.0,24.0,23.0,,,
11100,23,24,13.0,12.0,11.0,4.0,5.0,6.0,,,,,
11101,24,23,14.0,15.0,22.0,20.0,19.0,17.0,10.0,,,,
11102,8,16,17.0,10.0,11.0,4.0,3.0,,,,,,
11103,7,18,16.0,10.0,11.0,14.0,23.0,24.0,13.0,12.0,,,
11104,3,4,5.0,6.0,8.0,9.0,10.0,16.0,18.0,20.0,22.0,,
11105,24,23,22.0,20.0,19.0,17.0,16.0,8.0,9.0,,,,
11106,20,18,7.0,8.0,16.0,10.0,9.0,5.0,6.0,,,,
11107,2,1,3.0,4.0,5.0,9.0,8.0,16.0,10.0,15.0,19.0,,
11108,9,10,11.0,14.0,23.0,24.0,,,,,,,
11109,23,22,20.0,19.0,15.0,10.0,11.0,4.0,3.0,1.0,,,
11110,23,22,21.0,20.0,19.0,15.0,10.0,16.0,8.0,,,,
11111,19,17,10.0,16.0,8.0,9.0,,,,,,,
11112,1,2,6.0,8.0,16.0,17.0,19.0,15.0,14.0,23.0,24.0,21.0,20.0
11113,18,16,17.0,10.0,15.0,14.0,11.0,4.0,,,,,
11114,15,22,20.0,19.0,17.0,10.0,11.0,4.0,3.0,1.0,2.0,,
11115,8,16,18.0,20.0,21.0,22.0,23.0,24.0,,,,,
11116,8,6,5.0,9.0,10.0,15.0,22.0,23.0,,,,,
11117,7,18,20.0,22.0,15.0,19.0,17.0,10.0,11.0,12.0,,,
11118,19,15,10.0,16.0,8.0,9.0,5.0,6.0,2.0,,,,
11119,8,9,10.0,16.0,18.0,,,,,,,,
11120,6,5,4.0,11.0,10.0,15.0,22.0,23.0,,,,,
11121,12,11,10.0,9.0,8.0,16.0,18.0,7.0,,,,,
11122,6,8,16.0,10.0,15.0,14.0,23.0,24.0,21.0,20.0,22.0,,
11123,12,11,10.0,15.0,22.0,20.0,21.0,,,,,,
11124,1,3,12.0,11.0,14.0,15.0,22.0,20.0,19.0,,,,
11125,12,11,10.0,16.0,17.0,19.0,15.0,22.0,,,,,
11126,22,15,10.0,9.0,8.0,6.0,2.0,,,,,,
11127,9,8,16.0,10.0,11.0,12.0,13.0,24.0,23.0,,,,
11128,15,19,17.0,10.0,9.0,5.0,4.0,3.0,1.0,,,,
11129,24,21,22.0,15.0,19.0,17.0,10.0,11.0,12.0,3.0,1.0,2.0,6.0
11130,6,5,9.0,10.0,16.0,18.0,20.0,19.0,15.0,22.0,21.0,24.0,
11131,5,9,10.0,17.0,19.0,20.0,21.0,22.0,23.0,,,,
11132,5,9,8.0,16.0,10.0,11.0,12.0,,,,,,
11133,20,21,22.0,23.0,24.0,13.0,12.0,3.0,4.0,5.0,,,
11134,14,23,24.0,21.0,22.0,15.0,10.0,16.0,8.0,6.0,2.0,,
11135,1,3,12.0,11.0,10.0,16.0,18.0,7.0,,,,,
11136,23,22,15.0,10.0,11.0,4.0,5.0,6.0,,,,,
11137,6,5,9.0,10.0,17.0,16.0,18.0,20.0,,,,,
11138,13,24,23.0,22.0,20.0,18.0,16.0,10.0,9.0,5.0,6.0,,
11139,6,5,9.0,10.0,15.0,14.0,11.0,12.0,13.0,24.0,21.0,,
11140,2,6,5.0,9.0,8.0,7.0,18.0,16.0,10.0,15.0,,,
11141,1,2,6.0,8.0,9.0,5.0,4.0,11.0,10.0,16.0,17.0,,
11142,24,21,22.0,23.0,14.0,11.0,10.0,16.0,8.0,,,,
11143,20,21,22.0,15.0,10.0,9.0,5.0,6.0,2.0,1.0,,,
11144,1,2,6.0,5.0,9.0,8.0,7.0,18.0,16.0,17.0,,,
11145,15,10,17.0,16.0,8.0,9.0,5.0,4.0,3.0,1.0,,,
11146,6,5,9.0,8.0,16.0,17.0,19.0,20.0,22.0,21.0,24.0,,
11147,6,5,9.0,10.0,17.0,16.0,18.0,20.0,21.0,24.0,,,
11148,12,11,10.0,17.0,19.0,15.0,22.0,20.0,18.0,7.0,,,
11149,17,16,10.0,11.0,12.0,3.0,1.0,2.0,,,,,
11150,8,6,5.0,9.0,10.0,16.0,18.0,20.0,21.0,22.0,23.0,,
11151,5,4,3.0,1.0,2.0,6.0,8.0,16.0,18.0,20.0,,,
11152,24,23,14.0,11.0,10.0,16.0,18.0,7.0,8.0,9.0,5.0,6.0,
11153,6,5,4.0,3.0,12.0,11.0,10.0,15.0,22.0,23.0,,,
11154,23,14,11.0,4.0,5.0,9.0,10.0,16.0,17.0,,,,
11155,20,21,22.0,15.0,10.0,,,,,,,,
11156,22,23,24.0,21.0,20.0,19.0,15.0,10.0,9.0,5.0,4.0,3.0,1.0
11157,21,22,15.0,10.0,11.0,4.0,5.0,6.0,2.0,1.0,,,
11158,21,22,15.0,14.0,11.0,10.0,17.0,16.0,8.0,6.0,,,
11159,10,17,16.0,18.0,20.0,21.0,24.0,,,,,,
11160,9,10,17.0,19.0,20.0,18.0,,,,,,,
11161,12,11,14.0,15.0,19.0,17.0,16.0,8.0,,,,,
11162,16,10,9.0,5.0,6.0,2.0,,,,,,,
11163,16,18,20.0,22.0,,,,,,,,,
11164,4,11,14.0,15.0,22.0,21.0,20.0,18.0,,,,,
